Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG02,OUT049,3266.399658203125
FDA09,OUT013,3033.33154296875
FDT04,OUT013,578.9110107421875
FDL58,OUT019,892.3607177734375
FDE52,OUT045,1352.5694580078125
FDW12,OUT035,2574.702880859375
FDL51,OUT017,3622.5
NCY42,OUT027,2916.37646484375
FDR07,OUT017,1469.4241943359375
FDN40,OUT045,2430.723388671875
FDB35,OUT027,2290.74169921875
FDA22,OUT017,2608.04443359375
NCL06,OUT046,3808.6357421875
FDI35,OUT013,3006.650390625
NCW42,OUT045,3554.1845703125
NCX06,OUT049,3159.74462890625
FDC37,OUT027,2655.86376953125
FDZ14,OUT018,1845.897216796875
DRG49,OUT049,3890.8125
NCG06,OUT045,3644.2255859375
DRC36,OUT045,2738.3115234375
FDV21,OUT019,155.3760223388672
FDB53,OUT046,2517.406005859375
DRP47,OUT019,1090.0498046875
FDA14,OUT013,2601.228515625
DRC24,OUT035,2574.702880859375
FDW21,OUT018,1503.7603759765625
NCH29,OUT046,1431.2257080078125
FDU58,OUT013,3364.816162109375
FDY27,OUT017,3173.036376953125
FDV56,OUT035,1738.07861328125
FDT59,OUT046,3804.765625
FDB23,OUT046,3548.2529296875
FDR49,OUT045,685.3970336914062
FDB03,OUT010,753.7412719726562
FDN39,OUT045,2375.743896484375
FDX02,OUT027,5832.82177734375
FDQ16,OUT027,2751.43017578125
FDU35,OUT018,1235.10595703125
NCT29,OUT013,2137.32470703125
FDZ27,OUT046,736.6531982421875
FDN57,OUT017,2060.2265625
FDA03,OUT018,2289.87255859375
FDZ36,OUT045,3115.782958984375
NCU05,OUT013,1296.2559814453125
FDT39,OUT018,2287.022705078125
FDK60,OUT017,1496.10546875
FDZ25,OUT017,2862.302001953125
FDG12,OUT046,2117.25146484375
DRB01,OUT019,525.077392578125
NCC43,OUT027,5985.94970703125
FDX13,OUT019,1019.3445434570312
FDM22,OUT049,911.0993041992188
FDJ03,OUT027,1432.2978515625
FDU14,OUT018,3616.55810546875
FDB33,OUT010,550.0374145507812
FDP27,OUT046,2918.27685546875
FDO38,OUT010,462.1591491699219
FDE28,OUT027,5535.755859375
FDO27,OUT035,1469.4241943359375
DRL23,OUT027,2635.934814453125
FDS28,OUT046,901.2657470703125
FDX24,OUT013,1534.9774169921875
FDZ02,OUT035,1539.9256591796875
FDL46,OUT045,1821.5677490234375
FDS60,OUT027,4839.13330078125
NCO06,OUT017,695.4822387695312
FDO16,OUT035,1452.728759765625
FDC60,OUT049,1347.268798828125
FDA48,OUT018,3513.1865234375
FDZ36,OUT027,5018.5498046875
FDK27,OUT045,2003.8873291015625
FDW23,OUT018,519.4823608398438
FDM14,OUT018,1503.7603759765625
FDM14,OUT013,1759.8116455078125
FDW60,OUT018,2912.037353515625
FDE21,OUT013,1960.5989990234375
NCM42,OUT035,1744.830810546875
FDY59,OUT010,384.7835388183594
DRI49,OUT049,1347.268798828125
FDT28,OUT019,334.35552978515625
FDQ22,OUT018,563.3026733398438
FDR60,OUT049,1376.2685546875
FDC50,OUT019,478.1944274902344
FDV24,OUT013,2601.228515625
DRF48,OUT010,700.2904052734375
FDQ47,OUT046,605.59228515625
DRN36,OUT049,1434.4656982421875
NCY06,OUT035,2066.978759765625
FDE52,OUT035,1452.728759765625
NCB54,OUT045,1966.8193359375
NCF31,OUT035,2510.95361328125
FDJ08,OUT027,5222.3642578125
NCC07,OUT017,1744.830810546875
NCD19,OUT027,1664.6219482421875
FDL46,OUT049,1903.907470703125
FDM20,OUT045,3643.818115234375
NCI06,OUT010,773.8736572265625
DRM11,OUT035,4392.58935546875
NCH07,OUT018,2379.17529296875
FDS23,OUT013,2157.253662109375
FDO49,OUT018,723.8107299804688
FDS35,OUT049,1028.28271484375
DRK39,OUT045,1308.749267578125
DRI39,OUT049,932.3494873046875
FDV04,OUT017,2634.7255859375
NCN14,OUT035,3397.1611328125
FDH08,OUT013,4154.12158203125
FDS20,OUT046,3099.495849609375
FDV40,OUT049,1045.4217529296875
FDZ48,OUT010,609.6177368164062
FDS24,OUT027,2195.17529296875
FDK44,OUT049,2798.437744140625
FDS48,OUT045,2474.543701171875
FDK26,OUT010,694.6707763671875
FDD23,OUT045,3089.101806640625
NCH54,OUT017,2614.796630859375
NCP14,OUT010,993.4005126953125
FDM60,OUT010,0.0
FDV24,OUT017,2530.882568359375
FDH08,OUT018,3424.037353515625
FDS12,OUT027,2892.485107421875
FDR39,OUT027,4890.8798828125
FDP12,OUT027,1157.278564453125
DRF60,OUT027,5910.5859375
FDC09,OUT035,1738.07861328125
FDF50,OUT018,3062.20849609375
FDG28,OUT035,4030.9697265625
NCE19,OUT017,974.0602416992188
NCM53,OUT010,589.688720703125
NCN18,OUT049,1683.1910400390625
FDF32,OUT035,3189.260986328125
FDF11,OUT013,4154.12158203125
DRI59,OUT049,3704.80126953125
NCG54,OUT035,2798.552734375
FDM44,OUT046,1649.3077392578125
FDT57,OUT018,3450.718505859375
FDV24,OUT046,2517.406005859375
FDI50,OUT019,632.3759155273438
FDS09,OUT035,785.5563354492188
NCC31,OUT027,4136.0234375
FDQ07,OUT019,387.48638916015625
FDC22,OUT017,3215.942138671875
FDZ56,OUT046,2750.49462890625
FDZ40,OUT019,229.8365936279297
FDS46,OUT027,2794.24658203125
DRD24,OUT045,2030.568603515625
FDV45,OUT017,3235.93115234375
FDL26,OUT045,2430.723388671875
FDA56,OUT018,1843.047119140625
FDN27,OUT046,1700.8145751953125
FDM20,OUT049,3946.15234375
FDO16,OUT017,1452.728759765625
FDL03,OUT035,3057.11962890625
FDE58,OUT046,1832.9561767578125
FDI02,OUT027,2612.04345703125
NCC55,OUT019,0.0
FDR03,OUT018,2973.86474609375
FDB14,OUT017,1496.10546875
FDR45,OUT013,4180.802734375
NCN07,OUT017,2130.72802734375
FDM51,OUT019,395.05914306640625
FDT52,OUT027,6178.208984375
FDL26,OUT046,2517.406005859375
NCZ42,OUT046,3766.56494140625
DRI47,OUT019,358.24676513671875
FDW40,OUT013,2130.572509765625
FDN34,OUT046,2777.17578125
FDS01,OUT035,3034.63525390625
NCG55,OUT045,1872.14013671875
FDC11,OUT035,1382.227294921875
FDX35,OUT018,3177.066650390625
NCB06,OUT046,2497.47705078125
FDR09,OUT019,698.327392578125
FDC53,OUT017,1539.9256591796875
FDY45,OUT013,4294.3671875
FDA22,OUT010,689.9732055664062
FDE02,OUT035,1496.10546875
FDW21,OUT045,1664.6005859375
FDV34,OUT046,1041.0194091796875
FDS59,OUT049,1679.2889404296875
NCW17,OUT017,2110.799072265625
NCK54,OUT046,1883.528564453125
FDG17,OUT019,964.7137451171875
FDG35,OUT017,2835.620849609375
FDD08,OUT010,0.0
NCO07,OUT017,3646.331298828125
FDJ10,OUT010,0.0
FDW36,OUT017,1720.939697265625
FDW21,OUT010,653.4380493164062
FDY19,OUT017,1965.5472412109375
DRE03,OUT013,736.6531982421875
NCC55,OUT049,633.8424682617188
FDH52,OUT010,278.4830322265625
FDO09,OUT017,4388.1005859375
FDU43,OUT045,3795.53564453125
FDX09,OUT010,716.6544799804688
FDH40,OUT019,356.32489013671875
FDW58,OUT017,1738.07861328125
FDC47,OUT017,3775.513916015625
NCR41,OUT035,1519.99658203125
DRG49,OUT035,3992.76904296875
FDC52,OUT027,4155.95263671875
FDY13,OUT046,1041.0194091796875
FDY35,OUT013,676.8455810546875
FDI35,OUT017,3414.30029296875
NCU18,OUT049,2005.3388671875
FDY33,OUT018,2399.104248046875
FDC15,OUT027,4112.1328125
FDU01,OUT049,3266.399658203125
NCU42,OUT046,2757.246826171875
NCV29,OUT018,2892.1083984375
NCY30,OUT017,3221.561767578125
FDQ46,OUT049,1659.2999267578125
FDG58,OUT027,4112.1328125
FDK33,OUT017,3646.331298828125
NCD07,OUT045,1828.3199462890625
NCX29,OUT027,4092.20361328125
NCT42,OUT013,2625.119873046875
DRN59,OUT035,765.6273193359375
FDI44,OUT035,1382.227294921875
FDA45,OUT049,2970.77099609375
FDP31,OUT045,963.0818481445312
FDY01,OUT046,1859.637451171875
FDT09,OUT018,1869.7283935546875
DRH03,OUT027,2431.029541015625
FDA36,OUT018,3000.5458984375
NCF31,OUT017,2510.95361328125
FDG14,OUT049,2469.242919921875
FDG28,OUT027,5962.68212890625
FDU14,OUT049,4120.14013671875
FDY47,OUT019,329.75823974609375
FDI56,OUT049,1320.5875244140625
DRD01,OUT013,901.2657470703125
FDM22,OUT046,945.0860595703125
FDH33,OUT013,633.0252685546875
DRZ24,OUT013,1923.531005859375
NCQ38,OUT046,1675.989013671875
FDO16,OUT027,2099.47021484375
FDU07,OUT027,4207.69921875
NCB07,OUT013,3130.72705078125
FDU48,OUT045,1986.7484130859375
NCM43,OUT045,2578.38671875
FDR31,OUT010,506.21710205078125
DRK49,OUT018,590.7356567382812
NCI30,OUT010,595.5994873046875
DRD60,OUT017,3034.63525390625
NCG19,OUT046,3100.280029296875
FDH12,OUT035,1720.939697265625
FDM32,OUT035,1513.244384765625
FDM27,OUT035,2504.201416015625
NCU53,OUT027,4168.21630859375
NCQ18,OUT046,1387.405517578125
FDS10,OUT013,3006.650390625
FDB33,OUT027,4251.51904296875
FDI12,OUT013,1316.18505859375
NCW42,OUT013,3716.8828125
NCC06,OUT018,1849.79931640625
FDW02,OUT017,2130.72802734375
NCD43,OUT017,1744.830810546875
FDM57,OUT018,1147.9090576171875
FDA58,OUT017,3708.084228515625
FDK56,OUT046,2918.27685546875
FDP52,OUT045,3839.35595703125
FDW20,OUT018,1843.047119140625
FDS52,OUT049,1703.1201171875
NCT29,OUT018,1667.479736328125
NCL54,OUT013,2797.2490234375
FDC05,OUT045,3089.101806640625
FDF34,OUT035,3259.762451171875
FDP03,OUT027,2988.051513671875
FDD32,OUT010,406.4781188964844
FDZ10,OUT045,2030.568603515625
FDZ40,OUT035,1037.8095703125
FDD51,OUT018,572.2931518554688
NCY30,OUT019,417.95806884765625
FDP58,OUT017,3602.510986328125
FDV49,OUT017,4646.4599609375
FDY24,OUT019,366.1632080078125
NCO55,OUT017,1720.939697265625
FDR13,OUT017,1992.228515625
FDS51,OUT017,1011.1282958984375
FDP26,OUT045,1620.7803955078125
NCB54,OUT027,2872.55615234375
FDF32,OUT017,3189.260986328125
FDN31,OUT018,2930.04443359375
DRM48,OUT017,715.4112548828125
FDN20,OUT049,2842.258056640625
DRL01,OUT046,3804.765625
FDV56,OUT049,1676.4388427734375
DRH13,OUT027,2635.934814453125
FDA03,OUT017,2550.87158203125
FDF47,OUT027,5603.18505859375
FDX32,OUT046,2490.724853515625
FDX57,OUT049,1454.4547119140625
NCA30,OUT045,3077.582275390625
FDO49,OUT013,534.0101928710938
FDL04,OUT019,390.0859375
DRM48,OUT035,715.4112548828125
FDR16,OUT013,3598.970947265625
NCC19,OUT018,3024.0078125
NCE42,OUT045,3827.83642578125
FDY24,OUT017,993.9892578125
FDH19,OUT049,2842.258056640625
FDJ46,OUT013,2837.1669921875
FDN45,OUT010,1048.8831787109375
FDY08,OUT035,2060.2265625
FDZ37,OUT035,1452.728759765625
NCT30,OUT045,665.468017578125
DRY23,OUT018,572.2931518554688
NCZ30,OUT018,1849.79931640625
FDC44,OUT018,1686.1053466796875
FDB45,OUT035,1738.07861328125
FDY04,OUT013,2618.36767578125
FDM27,OUT046,2534.545166015625
FDZ43,OUT017,4004.28857421875
FDT39,OUT019,378.1758117675781
NCC06,OUT019,329.8182373046875
FDL15,OUT027,4227.68798828125
FDL57,OUT017,4290.17431640625
FDU08,OUT046,1424.4735107421875
FDK40,OUT017,4646.4599609375
FDQ12,OUT010,1256.264892578125
FDS48,OUT017,2574.702880859375
FDP09,OUT045,3410.897216796875
FDW21,OUT049,1478.285888671875
FDY25,OUT035,3034.63525390625
DRE13,OUT017,1432.7996826171875
FDV43,OUT019,0.0
FDD22,OUT045,1620.7803955078125
FDM46,OUT019,478.1944274902344
NCO30,OUT010,700.2904052734375
FDM25,OUT046,2706.67431640625
NCN41,OUT049,2005.3388671875
FDU24,OUT045,1395.9461669921875
FDZ50,OUT046,2944.9580078125
FDP45,OUT013,4294.3671875
NCM54,OUT045,1966.8193359375
FDW10,OUT019,475.357177734375
FDP20,OUT017,2080.215576171875
FDK32,OUT046,2490.724853515625
FDN52,OUT049,1347.268798828125
FDM58,OUT045,1664.6005859375
FDZ46,OUT027,2612.04345703125
NCA18,OUT018,1667.479736328125
FDD35,OUT046,2090.5703125
NCK31,OUT035,829.3766479492188
FDI40,OUT027,2707.60986328125
FDT50,OUT019,478.1944274902344
NCT06,OUT046,2541.29736328125
FDT31,OUT035,3233.081298828125
FDT45,OUT049,867.2789916992188
FDT13,OUT045,3159.603271484375
FDO50,OUT045,1308.749267578125
NCU18,OUT010,68.99457550048828
NCR54,OUT049,3184.378662109375
NCO18,OUT018,2632.033447265625
FDU09,OUT045,893.8299560546875
FDT13,OUT018,3000.5458984375
FDE09,OUT046,1649.3077392578125
NCK53,OUT019,355.14105224609375
FDG45,OUT049,3517.693603515625
DRH15,OUT035,770.9595336914062
FDO21,OUT019,828.2640991210938
FDD14,OUT027,4974.72998046875
FDC09,OUT046,1649.3077392578125
FDH45,OUT027,1331.561767578125
FDV32,OUT046,970.5176391601562
FDG12,OUT035,1992.228515625
FDS32,OUT013,2174.392822265625
NCL55,OUT018,3572.73779296875
DRE01,OUT035,3708.084228515625
DRE15,OUT049,1420.0887451171875
NCL42,OUT045,3632.298583984375
FDP31,OUT013,970.5176391601562
FDN33,OUT018,1260.4837646484375
FDZ59,OUT046,2517.406005859375
FDE45,OUT010,628.7201538085938
FDJ07,OUT013,1960.5989990234375
FDQ45,OUT018,3000.5458984375
FDM33,OUT027,5928.38818359375
FDO15,OUT010,131.31260681152344
FDM46,OUT013,1491.1572265625
FDR03,OUT045,3132.922119140625
FDY49,OUT018,2601.302978515625
FDQ60,OUT045,1848.2490234375
FDW10,OUT049,2842.258056640625
FDO51,OUT049,698.343505859375
FDJ40,OUT018,1433.2589111328125
FDS20,OUT018,3111.263427734375
FDU45,OUT013,1759.8116455078125
FDV02,OUT035,2818.481689453125
FDN09,OUT046,3804.765625
NCM55,OUT027,4974.72998046875
FDN23,OUT018,2269.883544921875
FDY31,OUT010,506.21710205078125
FDW03,OUT010,626.7567749023438
FDD14,OUT046,3126.177001953125
FDV23,OUT017,2086.90771484375
DRI03,OUT045,2762.142822265625
FDN13,OUT035,1469.4241943359375
FDF45,OUT027,1780.117431640625
FDU46,OUT035,1452.728759765625
FDB57,OUT049,3716.32080078125
FDV12,OUT049,1478.285888671875
FDQ58,OUT013,2645.048828125
NCA18,OUT017,1928.479248046875
FDH52,OUT049,976.1697998046875
FDM24,OUT018,2269.883544921875
NCP43,OUT027,4839.13330078125
NCO18,OUT019,475.41717529296875
FDM32,OUT017,1426.0474853515625
NCL07,OUT017,759.2315673828125
FDK03,OUT013,4250.54736328125
FDP59,OUT017,1720.939697265625
FDQ24,OUT049,4120.14013671875
FDQ16,OUT018,1477.0791015625
FDU44,OUT013,2574.54736328125
FDH28,OUT010,0.0
FDV28,OUT019,0.0
FDM22,OUT045,937.6502685546875
FDR56,OUT046,2918.27685546875
FDV39,OUT049,3239.718505859375
FDU37,OUT019,568.9532470703125
FDQ11,OUT010,1569.4708251953125
FDX02,OUT045,3592.38525390625
NCS42,OUT018,1215.1768798828125
FDY57,OUT027,2482.775634765625
FDB21,OUT049,3579.446533203125
FDE28,OUT017,3708.084228515625
FDQ55,OUT017,1965.5472412109375
FDA48,OUT049,3673.557373046875
FDZ19,OUT045,2691.641357421875
NCC43,OUT045,4212.2626953125
NCV18,OUT046,1296.2559814453125
NCA42,OUT018,2397.617919921875
FDY45,OUT046,3794.638427734375
NCC30,OUT045,3052.9482421875
FDM57,OUT013,1316.18505859375
FDL09,OUT010,302.9625549316406
FDB09,OUT027,2988.051513671875
FDT44,OUT035,1921.72705078125
NCT06,OUT027,4136.0234375
FDX26,OUT049,3403.79833984375
FDK32,OUT013,2574.54736328125
DRA12,OUT046,2117.25146484375
FDO46,OUT010,738.4910888671875
FDE52,OUT013,1360.0052490234375
NCH42,OUT045,3827.83642578125
FDV08,OUT035,759.9832763671875
FDB47,OUT018,3234.70068359375
FDC28,OUT010,609.6177368164062
FDD22,OUT046,1859.637451171875
FDS07,OUT027,2774.257568359375
DRI13,OUT045,3437.578369140625
FDG32,OUT018,3486.50537109375
FDU14,OUT017,4373.1708984375
FDD28,OUT019,229.8365936279297
NCP41,OUT017,1744.830810546875
FDS08,OUT049,2798.437744140625
FDX47,OUT045,2578.38671875
FDC53,OUT019,418.890380859375
FDQ19,OUT035,4048.10888671875
FDL14,OUT045,2474.543701171875
FDM33,OUT019,459.2405700683594
FDA51,OUT045,1848.2490234375
FDZ27,OUT018,633.44775390625
FDT04,OUT046,606.343994140625
DRC13,OUT049,2049.158935546875
FDR16,OUT027,5808.2548828125
FDQ03,OUT027,6158.22021484375
FDE38,OUT035,2838.470703125
DRH23,OUT027,1620.8017578125
FDT11,OUT019,563.278076171875
FDD09,OUT035,3007.9541015625
FDR40,OUT045,1352.5694580078125
FDX07,OUT017,3414.30029296875
FDR07,OUT035,1469.4241943359375
FDA51,OUT017,1948.4083251953125
FDT59,OUT019,856.466064453125
FDF20,OUT017,3233.081298828125
FDR13,OUT045,1892.0692138671875
FDY26,OUT049,3544.374755859375
FDW04,OUT017,2086.90771484375
FDK52,OUT017,3774.45703125
FDN60,OUT049,2641.36279296875
FDM09,OUT019,475.357177734375
FDP46,OUT049,1347.268798828125
FDB50,OUT019,371.3407897949219
NCQ29,OUT049,3468.83154296875
FDP16,OUT027,6202.0400390625
FDX33,OUT018,2399.104248046875
FDP07,OUT010,711.809814453125
FDN22,OUT046,3225.364013671875
FDF39,OUT049,3996.44873046875
FDS21,OUT017,1011.1282958984375
NCM42,OUT013,1739.882568359375
FDK50,OUT019,410.274169921875
DRF13,OUT027,4155.95263671875
FDH35,OUT018,2347.04541015625
FDP60,OUT018,1235.10595703125
DRJ49,OUT027,2916.37646484375
NCT42,OUT019,334.41552734375
FDE38,OUT049,2845.10791015625
FDI04,OUT049,3195.898193359375
NCH54,OUT045,2514.637451171875
FDT56,OUT049,905.668212890625
DRD15,OUT018,3406.898193359375
FDV58,OUT013,3338.135009765625
FDP21,OUT049,3266.399658203125
FDH05,OUT013,4110.3017578125
FDR10,OUT027,4251.51904296875
NCP06,OUT045,2454.61474609375
FDF33,OUT049,1703.1201171875
DRK37,OUT013,3174.54736328125
DRH49,OUT045,1352.5694580078125
FDT58,OUT013,2817.177978515625
FDD41,OUT018,1459.940185546875
FDP40,OUT018,1503.7603759765625
FDM51,OUT027,2751.43017578125
FDO45,OUT010,433.1593933105469
FDW33,OUT010,609.6177368164062
FDY24,OUT045,937.6502685546875
FDB10,OUT010,633.8001708984375
FDM40,OUT035,2086.90771484375
NCI06,OUT017,3129.276123046875
FDW12,OUT019,334.35552978515625
FDX48,OUT027,4155.95263671875
NCW05,OUT027,2592.114501953125
FDX27,OUT017,1496.10546875
DRM37,OUT045,3115.782958984375
FDA38,OUT045,3866.037109375
FDR36,OUT046,605.59228515625
FDZ45,OUT046,2944.9580078125
FDG05,OUT017,2634.7255859375
FDK28,OUT013,4211.37060546875
FDV47,OUT045,1308.749267578125
FDN21,OUT045,2507.88525390625
FDP20,OUT027,3008.04052734375
FDI35,OUT045,3314.14111328125
DRY23,OUT013,633.0252685546875
FDA56,OUT017,2104.046875
FDB09,OUT013,2130.572509765625
NCO26,OUT027,2658.76220703125
FDQ49,OUT018,2070.117919921875
FDI52,OUT027,2988.051513671875
FDZ44,OUT027,2818.077880859375
FDZ09,OUT018,2399.104248046875
FDY03,OUT049,1860.0872802734375
NCG42,OUT017,2110.799072265625
DRI13,OUT027,5700.0068359375
FDQ32,OUT013,2150.5615234375
FDW16,OUT035,1426.0474853515625
FDU27,OUT046,666.151611328125
FDR28,OUT010,526.2061157226562
FDQ49,OUT010,172.26805114746094
FDS37,OUT046,1903.4576416015625
FDW26,OUT018,3513.1865234375
FDX12,OUT018,3450.718505859375
NCP06,OUT013,2625.119873046875
FDW45,OUT010,532.8983764648438
NCN30,OUT049,1458.3568115234375
FDN24,OUT049,867.2789916992188
NCL41,OUT027,1161.1806640625
FDR02,OUT019,418.890380859375
FDD09,OUT010,672.5403442382812
FDS33,OUT010,476.979736328125
FDU22,OUT045,1848.2490234375
FDI53,OUT013,2601.228515625
DRH01,OUT049,2825.118896484375
FDX32,OUT013,2130.572509765625
NCP30,OUT018,543.3736572265625
FDB60,OUT045,3159.603271484375
FDB14,OUT049,1434.4656982421875
NCP02,OUT035,994.0492553710938
FDJ10,OUT017,2086.90771484375
FDG34,OUT046,1675.989013671875
NCB18,OUT017,1432.7996826171875
FDM16,OUT049,1072.10302734375
FDW25,OUT018,1191.729248046875
FDB35,OUT010,358.102294921875
DRN11,OUT013,2277.027099609375
FDF41,OUT019,597.1414794921875
FDH16,OUT045,1308.749267578125
NCQ50,OUT018,3240.3203125
DRH23,OUT018,738.4386596679688
DRJ37,OUT013,2601.228515625
DRJ24,OUT027,4974.72998046875
FDY16,OUT035,3370.47998046875
FDQ27,OUT045,1614.088134765625
FDZ33,OUT045,2430.723388671875
FDF29,OUT045,2003.8873291015625
FDA08,OUT049,2614.681640625
FDG31,OUT046,1014.3380126953125
FDE34,OUT019,940.38525390625
NCR30,OUT027,1716.7349853515625
FDV33,OUT035,4249.47900390625
DRZ24,OUT018,1849.79931640625
NCL54,OUT035,2798.552734375
FDR12,OUT049,2868.939208984375
NCC54,OUT046,3100.280029296875
DRN59,OUT013,716.7241821289062
FDX50,OUT019,375.0700988769531
FDV31,OUT027,4890.8798828125
NCA29,OUT027,4043.3310546875
FDW60,OUT049,2868.939208984375
FDX08,OUT017,3414.30029296875
DRD49,OUT013,3362.450439453125
FDD33,OUT046,3111.799560546875
FDW35,OUT013,676.8455810546875
FDJ36,OUT017,1720.939697265625
FDV51,OUT035,2651.86474609375
FDW36,OUT046,1632.1688232421875
FDH35,OUT046,2490.724853515625
NCS30,OUT027,2872.55615234375
FDN49,OUT017,688.72998046875
FDL08,OUT018,3380.217041015625
FDI09,OUT013,3362.450439453125
FDP19,OUT018,1824.604736328125
FDU21,OUT010,0.0
NCP41,OUT045,1644.6715087890625
FDY10,OUT013,1715.991455078125
FDP12,OUT018,539.4713745117188
NCN26,OUT049,1910.65966796875
FDK44,OUT013,2790.496826171875
FDC28,OUT049,1659.2999267578125
FDJ41,OUT027,6509.1083984375
NCT29,OUT035,2066.978759765625
NCH42,OUT019,237.38412475585938
FDU60,OUT018,2557.482666015625
FDS02,OUT045,3115.782958984375
FDC51,OUT046,2117.25146484375
FDU03,OUT013,3475.53369140625
FDX39,OUT045,3367.076904296875
NCY05,OUT010,0.0
NCL06,OUT027,5739.546875
FDD32,OUT035,1426.0474853515625
NCN41,OUT045,1966.8193359375
NCX53,OUT049,2049.158935546875
FDU57,OUT019,334.35552978515625
FDQ23,OUT046,1675.989013671875
FDQ52,OUT045,3619.95703125
FDC14,OUT045,686.5052490234375
FDY09,OUT035,2862.302001953125
FDQ28,OUT045,2404.042236328125
FDV25,OUT046,3551.102783203125
FDJ07,OUT035,1965.5472412109375
DRB25,OUT049,1659.2999267578125
FDK52,OUT019,459.2405700683594
FDY52,OUT027,1780.4842529296875
FDB28,OUT046,2944.9580078125
FDT36,OUT035,715.4112548828125
FDV25,OUT017,3821.127197265625
NCN07,OUT027,2936.305419921875
FDC57,OUT017,3189.260986328125
FDQ03,OUT018,3380.217041015625
FDU23,OUT017,2862.302001953125
NCX41,OUT035,3608.130615234375
NCD06,OUT035,765.6273193359375
FDW08,OUT045,1594.09912109375
NCU29,OUT017,2554.77392578125
NCE06,OUT013,2581.299560546875
FDV52,OUT010,105.8408203125
FDB02,OUT017,2862.302001953125
NCR18,OUT045,666.5762329101562
FDK16,OUT049,1478.285888671875
NCQ29,OUT010,742.2747802734375
FDZ01,OUT019,418.890380859375
FDW27,OUT035,2608.04443359375
FDD17,OUT018,3450.718505859375
FDW39,OUT013,2834.317138671875
DRH59,OUT045,969.8340454101562
FDS52,OUT013,1759.8116455078125
FDU40,OUT027,5266.18408203125
NCF54,OUT013,2817.238037109375
FDH46,OUT045,1664.6005859375
NCP14,OUT049,1639.370849609375
FDH50,OUT049,3266.399658203125
DRF15,OUT010,532.8983764648438
FDV27,OUT027,2334.56201171875
NCJ06,OUT049,2049.158935546875
FDN02,OUT018,2956.7255859375
FDQ51,OUT049,741.0556030273438
FDQ07,OUT017,3774.45703125
FDS45,OUT049,1703.1201171875
NCJ06,OUT045,2010.6395263671875
FDD36,OUT035,1992.228515625
FDY25,OUT045,3340.822265625
FDU52,OUT046,2517.406005859375
DRK47,OUT017,3661.23583984375
NCL30,OUT017,2066.978759765625
FDN22,OUT035,3979.784423828125
NCF30,OUT027,2872.55615234375
FDK03,OUT035,4290.17431640625
FDT45,OUT017,993.9892578125
NCC54,OUT027,5249.9208984375
FDP08,OUT018,3035.52734375
FDU44,OUT046,2490.724853515625
DRG39,OUT035,972.7390747070312
FDU32,OUT049,2042.4068603515625
FDY27,OUT049,3041.2724609375
NCP54,OUT013,2181.14501953125
NCZ41,OUT049,2005.3388671875
DRL49,OUT013,2157.253662109375
FDI05,OUT018,854.30078125
FDY56,OUT045,3565.7041015625
DRC13,OUT013,2181.14501953125
NCV29,OUT017,3153.107421875
FDR24,OUT049,1347.268798828125
FDZ34,OUT018,2930.04443359375
FDP37,OUT035,2060.2265625
FDX08,OUT027,4934.69970703125
FDS57,OUT045,1986.7484130859375
NCG18,OUT049,1683.1910400390625
FDK25,OUT018,2849.185302734375
FDH53,OUT049,1364.40771484375
DRI59,OUT018,3182.686279296875
FDA52,OUT046,2706.67431640625
